40.43686520,-79.94870880
40.43691560,-79.94870880
40.43696600,-79.94870880
40.43701640,-79.94870880
40.43706680,-79.94870880
40.43711720,-79.94870880
40.43716760,-79.94870880
40.43666360,-79.94865840
40.43671400,-79.94865840
40.43676440,-79.94865840
40.43681480,-79.94865840
40.43686520,-79.94865840
40.43691560,-79.94865840
40.43696600,-79.94865840
40.43701640,-79.94865840
40.43706680,-79.94865840
40.43711720,-79.94865840
40.43666360,-79.94860800
40.43671400,-79.94860800
40.43676440,-79.94860800
40.43681480,-79.94860800
40.43686520,-79.94860800
40.43691560,-79.94860800
40.43696600,-79.94860800
40.43701640,-79.94860800
40.43706680,-79.94860800
40.43711720,-79.94860800
40.43671400,-79.94855760
40.43676440,-79.94855760
40.43681480,-79.94855760
40.43686520,-79.94855760
40.43691560,-79.94855760
40.43696600,-79.94855760
40.43701640,-79.94855760
40.43706680,-79.94855760
40.43711720,-79.94855760
40.43671400,-79.94850720
40.43676440,-79.94850720
40.43681480,-79.94850720
40.43686520,-79.94850720
40.43691560,-79.94850720
40.43696600,-79.94850720
40.43701640,-79.94850720
40.43706680,-79.94850720
40.43676440,-79.94845680
40.43681480,-79.94845680
40.43686520,-79.94845680
40.43691560,-79.94845680
40.43696600,-79.94845680
40.43701640,-79.94845680
40.43706680,-79.94845680
40.43676440,-79.94840640
40.43681480,-79.94840640
40.43686520,-79.94840640
40.43691560,-79.94840640
40.43696600,-79.94840640
40.43701640,-79.94840640
40.43706680,-79.94840640
40.43676440,-79.94835600
40.43681480,-79.94835600
40.43686520,-79.94835600
40.43691560,-79.94835600
40.43696600,-79.94835600
40.43701640,-79.94835600
40.43706680,-79.94835600
40.43676440,-79.94830560
40.43681480,-79.94830560
40.43686520,-79.94830560
40.43691560,-79.94830560
40.43696600,-79.94830560
40.43701640,-79.94830560
40.43706680,-79.94830560
40.43676440,-79.94825520
40.43681480,-79.94825520
40.43686520,-79.94825520
40.43691560,-79.94825520
40.43696600,-79.94825520
40.43701640,-79.94825520
40.43706680,-79.94825520
40.43676440,-79.94820480
40.43681480,-79.94820480
40.43686520,-79.94820480
40.43691560,-79.94820480
40.43696600,-79.94820480
40.43701640,-79.94820480
40.43706680,-79.94820480
40.43676440,-79.94815440
40.43681480,-79.94815440
40.43686520,-79.94815440
40.43691560,-79.94815440
40.43696600,-79.94815440
40.43701640,-79.94815440
40.43706680,-79.94815440
40.43676440,-79.94810400
40.43681480,-79.94810400
40.43686520,-79.94810400
40.43691560,-79.94810400
40.43696600,-79.94810400
40.43701640,-79.94810400
40.43706680,-79.94810400
40.43676440,-79.94805360
40.43681480,-79.94805360
40.43686520,-79.94805360
40.43691560,-79.94805360
40.43696600,-79.94805360
40.43701640,-79.94805360
40.43706680,-79.94805360
40.43676440,-79.94800320
40.43681480,-79.94800320
40.43686520,-79.94800320
40.43691560,-79.94800320
40.43696600,-79.94800320
40.43701640,-79.94800320
40.43706680,-79.94800320
40.43676440,-79.94795280
40.43681480,-79.94795280
40.43686520,-79.94795280
40.43691560,-79.94795280
40.43696600,-79.94795280
40.43701640,-79.94795280
40.43706680,-79.94795280
40.43676440,-79.94790240
40.43681480,-79.94790240
40.43686520,-79.94790240
40.43691560,-79.94790240
40.43696600,-79.94790240
40.43701640,-79.94790240
40.43706680,-79.94790240
40.43676440,-79.94785200
40.43681480,-79.94785200
40.43686520,-79.94785200
40.43691560,-79.94785200
40.43696600,-79.94785200
40.43701640,-79.94785200
40.43706680,-79.94785200
40.43676440,-79.94780160
40.43681480,-79.94780160
40.43686520,-79.94780160
40.43691560,-79.94780160
40.43696600,-79.94780160
40.43701640,-79.94780160
40.43706680,-79.94780160
40.43676440,-79.94775120
40.43681480,-79.94775120
40.43686520,-79.94775120
40.43691560,-79.94775120
40.43696600,-79.94775120
40.43701640,-79.94775120
40.43706680,-79.94775120
40.43676440,-79.94770080
40.43681480,-79.94770080
40.43686520,-79.94770080
40.43691560,-79.94770080
40.43696600,-79.94770080
40.43701640,-79.94770080
40.43706680,-79.94770080
40.43676440,-79.94765040
40.43681480,-79.94765040
40.43686520,-79.94765040
40.43691560,-79.94765040
40.43696600,-79.94765040
40.43701640,-79.94765040
40.43706680,-79.94765040
40.43711720,-79.94765040
40.43676440,-79.94760000
40.43681480,-79.94760000
40.43686520,-79.94760000
40.43691560,-79.94760000
40.43696600,-79.94760000
40.43701640,-79.94760000
40.43706680,-79.94760000
40.43711720,-79.94760000
40.43681480,-79.94754960
40.43686520,-79.94754960
40.43691560,-79.94754960
40.43696600,-79.94754960
40.43701640,-79.94754960
40.43706680,-79.94754960
40.43711720,-79.94754960
40.43681480,-79.94749920
40.43686520,-79.94749920
40.43691560,-79.94749920
40.43696600,-79.94749920
40.43701640,-79.94749920
40.43706680,-79.94749920
40.43711720,-79.94749920
40.43681480,-79.94744880
40.43686520,-79.94744880
40.43691560,-79.94744880
40.43696600,-79.94744880
40.43701640,-79.94744880
40.43706680,-79.94744880
40.43711720,-79.94744880
40.43686520,-79.94739840
40.43691560,-79.94739840
40.43696600,-79.94739840
40.43701640,-79.94739840
40.43706680,-79.94739840
40.43711720,-79.94739840
40.43686520,-79.94734800
40.43691560,-79.94734800
40.43696600,-79.94734800
40.43701640,-79.94734800
40.43706680,-79.94734800
40.43711720,-79.94734800
40.43691560,-79.94729760
40.43696600,-79.94729760
40.43701640,-79.94729760
40.43706680,-79.94729760
40.43711720,-79.94729760
40.43711720,-79.94724720
